,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
f_rotated_[118],1.18,0.431,0.374,1.97,0.006,0.004,5620.0,3602.0,1.0
f_rotated_[119],0.863,0.493,-0.05,1.831,0.007,0.006,4735.0,2583.0,1.0
f_rotated_[120],3.609,0.34,2.985,4.267,0.005,0.004,4549.0,2763.0,1.0
f_rotated_[121],1.109,0.31,0.476,1.656,0.005,0.003,4393.0,3992.0,1.0
f_rotated_[122],2.823,0.285,2.271,3.328,0.004,0.003,4865.0,3883.0,1.0
f_rotated_[123],1.091,0.351,0.418,1.738,0.005,0.004,4892.0,3424.0,1.0
f_rotated_[124],1.979,0.367,1.283,2.661,0.005,0.003,5792.0,3269.0,1.0
f_rotated_[125],1.338,0.39,0.565,2.028,0.006,0.004,4357.0,2918.0,1.0
f_rotated_[126],1.616,0.403,0.819,2.323,0.007,0.005,3473.0,3135.0,1.0
f_rotated_[127],3.857,0.271,3.34,4.362,0.005,0.003,3371.0,3107.0,1.0
f_rotated_[128],1.046,0.282,0.49,1.547,0.006,0.004,2414.0,2880.0,1.0
f_rotated_[129],4.033,0.216,3.631,4.438,0.004,0.003,2622.0,2784.0,1.0
f_rotated_[130],1.707,0.23,1.263,2.127,0.004,0.003,2812.0,2971.0,1.0
f_rotated_[131],5.881,0.149,5.601,6.165,0.003,0.002,2948.0,3073.0,1.0
f_rotated_[132],2.754,0.165,2.447,3.061,0.004,0.003,1600.0,2386.0,1.0
f_rotated_[133],3.323,0.129,3.084,3.567,0.002,0.001,4077.0,3345.0,1.0
f_rotated_[134],2.5,0.182,2.167,2.838,0.003,0.002,3362.0,2954.0,1.0
f_rotated_[135],1.165,0.329,0.553,1.784,0.004,0.003,6443.0,3064.0,1.0
f_rotated_[136],2.984,0.293,2.432,3.528,0.004,0.003,6690.0,3135.0,1.0
f_rotated_[137],1.571,0.3,0.99,2.122,0.004,0.003,5594.0,3484.0,1.0
f_rotated_[138],2.904,0.256,2.386,3.366,0.004,0.003,5058.0,3405.0,1.0
f_rotated_[139],1.157,0.319,0.551,1.728,0.005,0.003,4524.0,3491.0,1.0
f_rotated_[140],2.357,0.323,1.743,2.945,0.005,0.003,4861.0,3436.0,1.0
f_rotated_[141],1.019,0.391,0.294,1.737,0.005,0.004,5669.0,3144.0,1.0
f_rotated_[142],1.513,0.43,0.724,2.337,0.005,0.004,6581.0,2911.0,1.0
f_rotated_[143],2.231,0.361,1.526,2.892,0.005,0.003,5833.0,3418.0,1.0
f_rotated_[144],1.371,0.372,0.659,2.049,0.005,0.004,5539.0,3442.0,1.0
f_rotated_[145],2.045,0.356,1.363,2.686,0.005,0.003,5416.0,3652.0,1.0
f_rotated_[146],2.26,0.314,1.643,2.84,0.004,0.003,4906.0,3332.0,1.0
f_rotated_[147],-0.239,0.533,-1.33,0.66,0.007,0.008,6148.0,2971.0,1.0
f_rotated_[148],2.725,0.43,1.923,3.511,0.006,0.004,5834.0,3098.0,1.0
f_rotated_[149],0.926,0.41,0.2,1.744,0.006,0.004,5529.0,3559.0,1.0
f_rotated_[150],3.128,0.315,2.554,3.732,0.004,0.003,5824.0,3607.0,1.0
f_rotated_[151],1.791,0.286,1.233,2.29,0.005,0.003,3898.0,3375.0,1.0
f_rotated_[152],0.992,0.416,0.172,1.736,0.006,0.004,5786.0,2987.0,1.0
f_rotated_[153],2.32,0.383,1.601,3.025,0.005,0.004,5464.0,3232.0,1.0
f_rotated_[154],1.133,0.399,0.413,1.889,0.005,0.004,5931.0,3079.0,1.0
f_rotated_[155],2.874,0.318,2.322,3.519,0.004,0.003,5880.0,3618.0,1.0
f_rotated_[156],1.339,0.332,0.726,1.985,0.005,0.003,5228.0,3553.0,1.0
f_rotated_[157],3.28,0.262,2.77,3.751,0.004,0.003,4880.0,3647.0,1.0
f_rotated_[158],0.978,0.335,0.33,1.585,0.005,0.004,4365.0,3317.0,1.0
f_rotated_[159],1.662,0.39,0.928,2.381,0.005,0.004,5298.0,3429.0,1.0
f_rotated_[160],1.869,0.374,1.134,2.553,0.005,0.003,6559.0,3386.0,1.0
f_rotated_[161],2.051,0.338,1.457,2.723,0.004,0.003,5778.0,3672.0,1.0
f_rotated_[162],1.548,0.359,0.867,2.211,0.005,0.004,4974.0,3137.0,1.0
f_rotated_[163],1.802,0.367,1.1,2.493,0.005,0.004,5614.0,3324.0,1.0
f_rotated_[164],2.377,0.31,1.782,2.925,0.004,0.003,5500.0,3716.0,1.0
f_rotated_[165],1.635,0.323,1.019,2.234,0.004,0.003,5263.0,3714.0,1.0
f_rotated_[166],2.15,0.315,1.582,2.787,0.004,0.003,5846.0,3241.0,1.0
f_rotated_[167],2.387,0.283,1.878,2.941,0.004,0.003,5300.0,3430.0,1.0
f_rotated_[168],2.16,0.274,1.619,2.652,0.004,0.003,4797.0,3760.0,1.0
f_rotated_[169],1.805,0.306,1.259,2.401,0.004,0.003,5431.0,3397.0,1.0
