,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"B[1,63]",-0.004,0.037,-0.084,0.069,0.0,0.0,6413.0,5718.0,1.0
"B[1,64]",0.001,0.039,-0.082,0.076,0.0,0.0,6320.0,5889.0,1.0
"B[1,65]",-0.001,0.037,-0.079,0.068,0.0,0.0,6209.0,5757.0,1.0
"B[1,66]",-0.002,0.037,-0.075,0.073,0.0,0.0,7165.0,6613.0,1.0
"B[1,67]",-0.006,0.04,-0.09,0.069,0.0,0.0,6898.0,6078.0,1.0
"B[1,68]",-0.004,0.043,-0.09,0.082,0.001,0.0,5615.0,5436.0,1.0
"B[1,69]",0.0,0.044,-0.086,0.086,0.001,0.0,6094.0,5425.0,1.0
"B[1,70]",0.005,0.04,-0.077,0.085,0.001,0.0,6242.0,5473.0,1.0
"B[1,71]",-0.004,0.043,-0.092,0.084,0.001,0.0,6377.0,6234.0,1.0
"B[1,72]",-0.002,0.043,-0.088,0.084,0.001,0.0,6282.0,5027.0,1.0
"B[1,73]",-0.002,0.042,-0.081,0.082,0.001,0.0,6706.0,5349.0,1.0
"B[1,74]",-0.001,0.044,-0.089,0.085,0.001,0.0,6670.0,6140.0,1.0
